fnl,hpw,gain,edu_int,years,loss,relation,country,job,work_type,partner,edu,gender,race,money
95462.0,40.0,0.0,13.0,36.0,0.0,NotM,United-States,Prof-specialty,LGov,D,B,M,White,<=50K
151089.0,50.0,0.0,13.0,44.0,0.0,H,United-States,Prof-specialty,Priv,MCS,B,M,White,>50K
103925.0,40.12868166478184,0.0,9.0,38.0,0.0,W,United-States,Adm-clerical,Priv,MCS,HSG,F,White,>50K
133569.0,40.00420159561389,0.0,10.0,36.0,0.0,NotF,Mexico,Farming-fishing,Priv,NM,1-4,M,White,<=50K
36882.0,40.0,0.0,8.0,18.0,0.0,OwnC,United-States,Sales,Priv,NM,12,F,White,<=50K
83425.0,40.0,0.0,10.0,31.0,0.0,NotM,United-States,Adm-clerical,Priv,NM,SC,F,White,<=50K
76317.0,40.0,0.0,11.0,38.0,0.0,H,United-States,Exec-managerial,Priv,MCS,AV,M,White,>50K
43764.0,50.0,0.0,16.0,50.0,0.0,H,United-States,Prof-specialty,Priv,MCS,D,M,White,>50K
236136.0,40.0,0.0,10.0,39.0,0.0,NotM,United-States,Adm-clerical,Priv,D,AV,F,Black,<=50K
139770.0,32.0,0.0,10.0,36.0,0.0,OwnC,United-States,Craft-repair,Priv,D,SC,F,White,<=50K
98829.0,50.0,0.0,13.0,53.0,0.0,H,United-States,Prof-specialty,SelfNotInc,MCS,B,M,White,<=50K
180752.0,40.0,0.0,13.0,36.0,0.0,NotM,United-States,Protective-serv,SGov,NM,B,M,Black,<=50K
193898.0,39.569988132367406,0.0,9.0,27.0,0.0,NotF,United-States,Craft-repair,Priv,D,HSG,M,White,<=50K
111843.0,39.95581662572408,0.0,12.0,31.0,0.0,NotM,United-States,Other-service,SGov,S,AA,F,Black,<=50K
163110.0,40.57335339699404,0.0,9.0,33.0,0.0,H,United-States,Handlers-cleaners,Priv,MCS,HSG,M,White,<=50K
100653.0,40.6870189068996,0.0,9.0,51.0,0.0,NotF,United-States,Adm-clerical,FGov,D,HSG,F,White,<=50K
178353.0,39.0,0.0,10.0,40.0,0.0,NotM,United-States,Adm-clerical,Priv,D,SC,F,White,<=50K
328947.0,40.0,0.0,10.0,51.0,0.0,NotF,United-States,Adm-clerical,Priv,W,SC,F,White,<=50K
96585.0,40.0,0.0,9.0,23.0,0.0,NotF,United-States,Handlers-cleaners,Priv,NM,HSG,M,White,<=50K
51100.0,40.0,0.0,10.0,36.0,0.0,H,United-States,Craft-repair,Priv,MCS,SC,M,White,<=50K
161819.0,40.0,0.0,9.0,44.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,HSG,M,White,>50K
56179.0,40.0,0.0,10.0,28.0,0.0,NotF,United-States,Exec-managerial,Priv,NM,SC,M,White,<=50K
257863.0,40.0,0.0,10.0,31.0,0.0,NotF,United-States,Other-service,Priv,D,SC,F,White,<=50K
31801.0,40.0,0.0,9.0,28.0,0.0,Other,United-States,Handlers-cleaners,Priv,NM,HSG,M,White,<=50K
39943.0,40.0,0.0,10.0,21.0,0.0,OwnC,United-States,Sales,Priv,NM,SC,F,White,<=50K
31095.0,41.02289021054479,0.0,10.0,35.0,0.0,NotF,United-States,Farming-fishing,SelfNotInc,S,SC,M,White,<=50K
79443.0,40.0,0.0,5.0,18.0,0.0,OwnC,Mexico,Machine-op-inspct,Priv,NM,9,M,White,<=50K
176795.0,40.0,0.0,13.0,26.0,0.0,OwnC,United-States,Adm-clerical,Priv,NM,B,F,White,>50K
174330.0,40.03786645714174,0.0,10.0,39.0,0.0,H,United-States,Craft-repair,SelfNotInc,MCS,SC,M,White,<=50K
82783.0,40.0,0.0,9.0,53.0,0.0,NotF,United-States,Exec-managerial,LGov,D,HSG,M,White,<=50K
215646.0,40.0,0.0,9.0,38.0,0.0,NotF,United-States,Handlers-cleaners,Priv,D,HSG,M,White,<=50K
187376.0,40.02057933790941,0.0,10.0,40.0,0.0,H,United-States,Sales,Priv,MCS,SC,M,White,>50K
290290.0,40.27458566120536,0.0,10.0,53.0,0.0,NotF,United-States,Adm-clerical,FGov,D,SC,M,White,<=50K
187711.0,40.0,0.0,9.0,35.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
207568.0,40.0,0.0,6.0,35.0,0.0,OwnC,United-States,Other-service,Priv,NM,10,M,White,<=50K
227146.0,40.0,0.0,13.0,31.0,0.0,H,United-States,Sales,Priv,MCS,B,M,White,>50K
199193.0,40.0,0.0,9.0,62.0,0.0,H,United-States,Handlers-cleaners,Priv,MCS,HSG,M,White,<=50K
96249.0,42.0,0.0,9.0,43.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,HSG,M,White,>50K
149218.0,40.38437693824827,0.0,13.0,45.0,0.0,H,United-States,Farming-fishing,SelfNotInc,MCS,B,M,White,<=50K
97847.0,50.0,0.0,13.0,66.0,0.0,H,United-States,Sales,SelfNotInc,MCS,B,M,White,<=50K
152958.0,35.0,0.0,9.0,43.0,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,HSG,M,White,>50K
154246.0,40.0,0.0,13.0,34.0,0.0,NotF,United-States,Prof-specialty,SGov,D,B,M,White,<=50K
191335.0,40.0,0.0,10.0,36.0,0.0,H,United-States,Craft-repair,Priv,MCS,SC,M,White,<=50K
132912.0,45.0,0.0,9.0,46.0,0.0,H,United-States,Sales,Priv,MCS,HSG,M,White,>50K
106648.0,40.0,0.0,9.0,63.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
243631.0,40.0,0.0,6.0,51.0,0.0,H,United-States,Craft-repair,SGov,MCS,10,M,Amer-Indian-Eskimo,<=50K
130741.0,40.0,0.0,13.0,24.0,0.0,OwnC,United-States,Sales,Priv,NM,B,M,White,<=50K
281768.0,40.0,0.0,12.0,37.0,0.0,H,United-States,Craft-repair,Priv,MCS,AA,M,White,<=50K
132879.0,40.0,0.0,10.0,36.0,0.0,H,Italy,Handlers-cleaners,Priv,MCS,1-4,M,White,<=50K
128604.0,40.0,0.0,9.0,29.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,Asian-Pac-Islander,<=50K
221059.0,38.0,0.0,10.0,39.0,0.0,Other,United-States,Prof-specialty,SGov,MCS,M,F,Other,>50K
130364.0,40.0,0.0,10.0,46.0,0.0,NotM,United-States,Craft-repair,Priv,NM,HSG,M,White,<=50K
145308.0,40.0,0.0,10.0,35.0,0.0,H,United-States,Other-service,LGov,MCS,SC,M,White,<=50K
382764.0,40.0,0.0,13.0,33.0,0.0,OwnC,United-States,Exec-managerial,Priv,NM,B,M,White,<=50K
145409.0,50.0,0.0,9.0,50.0,0.0,H,United-States,Transport-moving,Priv,MCS,HSG,M,White,>50K
178353.0,40.0,0.0,10.0,44.0,0.0,NotF,United-States,Prof-specialty,Priv,D,SC,F,White,<=50K
179869.0,40.0,0.0,9.0,46.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
349884.0,35.0,0.0,6.0,42.0,0.0,H,United-States,Craft-repair,Priv,MCS,10,M,White,<=50K
94692.0,40.0,0.0,13.0,70.0,0.0,H,United-States,Sales,Priv,MCS,B,M,White,>50K
178353.0,40.0,0.0,9.0,34.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
95078.0,40.0,0.0,9.0,19.0,0.0,OwnC,United-States,Adm-clerical,Priv,NM,HSG,F,White,<=50K
154398.0,40.0,0.0,7.0,17.0,0.0,OwnC,Haiti,Other-service,Priv,NM,11,M,Black,<=50K
155509.0,40.0,0.0,10.0,48.0,0.0,NotF,United-States,Craft-repair,Priv,NM,SC,F,Black,<=50K
99175.0,39.46209881510729,0.0,7.0,17.0,0.0,NotF,United-States,Other-service,Priv,NM,11,F,White,<=50K
35236.0,40.0,0.0,9.0,43.0,0.0,NotF,United-States,Craft-repair,SelfNotInc,MSA,HSG,M,White,<=50K
142657.0,45.0,0.0,11.0,40.0,0.0,H,United-States,Craft-repair,Priv,MCS,AV,M,Black,<=50K
81648.0,40.0,0.0,9.0,29.0,0.0,H,United-States,Sales,Priv,MCS,HSG,M,White,>50K
60374.0,35.0,0.0,9.0,28.0,0.0,OwnC,United-States,Other-service,Priv,MCS,HSG,F,White,<=50K
94954.0,40.0,0.0,9.0,36.0,0.0,NotF,United-States,Transport-moving,Priv,D,HSG,F,White,<=50K
303986.0,40.0,0.0,3.0,57.0,0.0,NotF,Cuba,Other-service,Priv,NM,5-6,M,White,<=50K
200040.0,40.0,0.0,9.0,58.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
236570.0,40.0,0.0,9.0,19.0,0.0,OwnC,United-States,Adm-clerical,Priv,NM,HSG,F,White,<=50K
195329.0,35.0,0.0,9.0,55.0,0.0,NotF,Italy,Other-service,Priv,W,HSG,F,White,<=50K
61737.0,40.0,0.0,13.0,24.0,0.0,NotF,United-States,Prof-specialty,SGov,NM,B,M,White,<=50K
147256.0,40.0,0.0,12.0,29.0,0.0,NotF,United-States,Prof-specialty,SGov,NM,AA,M,Black,>50K
285169.0,40.0,0.0,7.0,17.0,0.0,OwnC,United-States,Priv-house-serv,Priv,NM,11,F,White,<=50K
200190.0,40.0,0.0,10.0,53.0,0.0,NotF,United-States,Craft-repair,Priv,D,SC,M,White,>50K
184813.0,40.0,0.0,10.0,22.0,0.0,OwnC,United-States,Adm-clerical,Priv,NM,SC,M,White,<=50K
50468.0,34.0,0.0,15.0,69.0,0.0,H,United-States,Adm-clerical,SGov,MCS,PS,M,White,>50K
115562.0,40.0,0.0,10.0,44.0,0.0,H,United-States,Tech-support,Priv,MCS,SC,M,White,<=50K
187724.0,40.0,0.0,10.0,19.0,0.0,OwnC,United-States,Other-service,Priv,NM,SC,F,White,<=50K
178353.0,40.0,0.0,10.0,31.0,0.0,NotM,United-States,Other-service,Priv,S,SC,F,Black,<=50K
234663.0,40.0,0.0,9.0,22.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,HSG,M,White,<=50K
92969.0,40.0,0.0,10.0,50.0,0.0,NotM,United-States,Prof-specialty,Priv,S,1-4,F,Black,<=50K
209131.0,40.0,0.0,12.0,22.0,0.0,OwnC,United-States,Other-service,FGov,NM,AA,M,White,<=50K
136935.0,40.0,0.0,9.0,32.0,0.0,NotM,United-States,Other-service,Priv,NM,HSG,F,Black,<=50K
160574.0,40.23165008368618,0.0,9.0,44.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,>50K
299291.0,44.0,0.0,9.0,48.0,0.0,H,United-States,Transport-moving,Priv,MCS,HSG,M,White,<=50K
183627.0,50.0,0.0,13.0,27.0,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,>50K
220148.0,50.0,0.0,9.0,30.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,>50K
199806.0,40.0,0.0,13.0,43.0,0.0,H,United-States,Adm-clerical,SGov,MCS,B,M,White,>50K
181015.0,50.0,0.0,9.0,43.0,0.0,NotM,United-States,Machine-op-inspct,Priv,D,HSG,F,White,<=50K
174754.0,38.0,0.0,9.0,51.0,0.0,NotF,United-States,Other-service,Priv,NM,HSG,F,Black,<=50K
130840.0,40.0,0.0,6.0,20.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,10,M,White,<=50K
335716.0,39.51179836001572,0.0,9.0,37.0,0.0,NotM,United-States,Sales,Priv,D,HSG,F,White,<=50K
145651.0,40.0,0.0,10.0,23.0,0.0,OwnC,United-States,Sales,Priv,NM,SC,F,Black,<=50K
394820.0,40.0,0.0,10.0,25.0,0.0,NotM,United-States,Craft-repair,Priv,S,SC,M,White,<=50K
264148.0,45.0,0.0,9.0,57.0,0.0,H,United-States,Farming-fishing,SelfNotInc,MCS,HSG,M,White,<=50K
71676.0,44.69136525878298,0.0,10.0,77.0,0.0,NotF,United-States,Adm-clerical,SelfNotInc,W,SC,F,White,<=50K
184579.0,40.26781616439011,0.0,10.0,47.0,0.0,H,United-States,Tech-support,Priv,MCS,SC,M,White,<=50K
31267.0,40.0,0.0,4.0,49.0,0.0,H,United-States,Craft-repair,Priv,MCS,7-8,M,White,<=50K
183110.0,40.0,0.0,7.0,17.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,11,M,White,<=50K
38973.0,40.0,0.0,13.0,52.0,0.0,NotM,United-States,Adm-clerical,FGov,S,B,F,Black,<=50K
26966.0,41.27049241011093,0.0,10.0,62.0,0.0,NotF,United-States,Adm-clerical,Priv,W,SC,F,White,<=50K
398843.0,35.0,0.0,10.0,48.0,0.0,NotM,United-States,Sales,Priv,S,SC,F,Black,<=50K
219042.0,39.33193691894583,0.0,6.0,22.0,0.0,NotM,United-States,Machine-op-inspct,Priv,NM,10,M,White,<=50K
92262.0,40.0,0.0,13.0,28.0,0.0,H,United-States,Sales,Priv,MCS,B,M,White,<=50K
130703.0,40.0,0.0,9.0,53.0,0.0,H,United-States,Adm-clerical,FGov,MCS,HSG,M,Black,<=50K
109193.0,40.0,0.0,10.0,26.0,0.0,NotF,United-States,Craft-repair,SGov,NM,SC,M,White,<=50K
305147.0,40.0,0.0,13.0,51.0,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,<=50K
299047.0,40.0,0.0,10.0,20.0,0.0,NotF,United-States,Other-service,Priv,NM,SC,F,White,<=50K
272918.0,40.0,0.0,9.0,18.0,0.0,OwnC,United-States,Adm-clerical,SGov,NM,HSG,M,Black,<=50K
95654.0,35.0,0.0,6.0,37.0,0.0,NotM,United-States,Exec-managerial,Priv,D,10,M,White,<=50K
200246.0,40.0,0.0,5.0,31.0,0.0,OwnC,United-States,Other-service,Priv,NM,9,M,White,<=50K
108960.0,40.0,0.0,7.0,54.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,11,M,White,<=50K
342575.0,40.0,0.0,10.0,21.0,0.0,OwnC,United-States,Sales,Priv,NM,SC,M,Black,<=50K
27432.0,40.0,0.0,9.0,54.0,0.0,H,United-States,Adm-clerical,FGov,MCS,HSG,M,White,>50K
63910.0,40.0,0.0,9.0,32.0,0.0,OwnC,United-States,Adm-clerical,Priv,D,HSG,F,Asian-Pac-Islander,<=50K
84451.0,32.0,0.0,11.0,52.0,0.0,NotF,United-States,Other-service,Priv,D,AV,M,White,<=50K
173724.0,40.0,0.0,10.0,20.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,SC,M,White,<=50K
305319.0,40.0,0.0,4.0,50.0,0.0,H,United-States,Craft-repair,Priv,MCS,7-8,M,White,<=50K
208513.0,40.0,0.0,9.0,19.0,0.0,Other,United-States,Craft-repair,Priv,NM,HSG,M,White,<=50K
178353.0,50.0,0.0,9.0,19.0,0.0,NotF,United-States,Other-service,Priv,NM,HSG,F,White,<=50K
94429.0,40.0,0.0,10.0,58.0,0.0,H,United-States,Craft-repair,Priv,MCS,SC,M,White,>50K
205939.0,40.0,0.0,10.0,21.0,0.0,OwnC,United-States,Craft-repair,Priv,NM,SC,M,White,<=50K
110142.0,40.0,0.0,9.0,18.0,0.0,OwnC,United-States,Sales,Priv,NM,HSG,F,White,<=50K
53513.0,45.0,0.0,13.0,23.0,0.0,OwnC,United-States,Exec-managerial,Priv,NM,B,F,White,<=50K
220213.0,40.0,0.0,9.0,45.0,0.0,NotF,United-States,Craft-repair,Priv,W,HSG,F,White,<=50K
233511.0,44.88844387428448,0.0,14.0,47.0,0.0,NotF,United-States,Sales,Priv,D,M,M,White,>50K
114765.0,40.0,0.0,13.0,35.0,0.0,NotF,United-States,Sales,Priv,D,B,F,White,<=50K
318918.0,40.0,0.0,13.0,39.0,0.0,H,United-States,Exec-managerial,SGov,MCS,B,M,White,<=50K
107682.0,40.0,0.0,9.0,45.0,0.0,NotM,United-States,Adm-clerical,Priv,D,HSG,F,White,<=50K
198759.0,40.0,0.0,16.0,45.0,0.0,H,United-States,Exec-managerial,Priv,MCS,D,M,White,<=50K
218667.0,40.0,0.0,9.0,25.0,0.0,H,United-States,Handlers-cleaners,Priv,MCS,HSG,M,White,<=50K
42044.0,40.0,0.0,10.0,37.0,0.0,H,United-States,Farming-fishing,SelfNotInc,MCS,SC,M,White,<=50K
174395.0,40.0,0.0,16.0,41.0,0.0,H,United-States,Prof-specialty,SelfNotInc,MCS,D,M,White,>50K
206599.0,40.0,0.0,9.0,19.0,0.0,OwnC,United-States,Sales,Priv,NM,HSG,F,White,<=50K
186314.0,39.28136782246808,0.0,9.0,21.0,0.0,H,United-States,Adm-clerical,Priv,MCS,HSG,M,White,<=50K
127772.0,40.0,0.0,10.0,37.0,0.0,NotF,United-States,Craft-repair,Priv,NM,B,M,White,<=50K
268797.0,40.0,0.0,9.0,61.0,0.0,W,United-States,Other-service,SelfNotInc,MCS,HSG,F,Black,<=50K
58305.0,40.0,0.0,11.0,33.0,0.0,H,United-States,Craft-repair,Priv,MCS,AV,M,White,<=50K
97688.0,40.35259636293488,0.0,9.0,42.0,0.0,NotF,United-States,Sales,Priv,D,HSG,M,White,<=50K
229498.0,40.0,0.0,10.0,58.0,0.0,NotF,United-States,Sales,SelfInc,W,SC,F,White,>50K
67728.0,50.0,0.0,13.0,36.0,0.0,H,United-States,Sales,SelfNotInc,MCS,B,M,White,>50K
367655.0,40.0,0.0,10.0,22.0,0.0,OwnC,United-States,Craft-repair,Priv,NM,SC,M,White,<=50K
186820.0,40.0,0.0,10.0,46.0,0.0,W,United-States,Other-service,Priv,MCS,SC,F,White,<=50K
167537.0,35.0,0.0,10.0,74.0,0.0,H,United-States,Exec-managerial,SelfInc,MCS,SC,M,White,>50K
197918.0,40.0,0.0,10.0,23.0,0.0,OwnC,United-States,Protective-serv,LGov,NM,SC,M,White,>50K
87158.0,40.0,0.0,9.0,53.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,Black,<=50K
130557.0,39.707546313630985,0.0,13.0,26.0,0.0,NotF,United-States,Exec-managerial,SGov,NM,B,F,White,<=50K
100292.0,52.0,0.0,9.0,40.0,0.0,H,United-States,Sales,Priv,MCS,HSG,M,White,>50K
262819.0,40.0,0.0,10.0,22.0,0.0,NotF,United-States,Adm-clerical,SGov,NM,SC,F,White,<=50K
116385.0,40.0,0.0,7.0,19.0,0.0,NotF,United-States,Adm-clerical,SelfNotInc,NM,11,F,White,<=50K
121287.0,45.0,0.0,9.0,42.0,0.0,NotF,United-States,Machine-op-inspct,Priv,D,HSG,M,White,<=50K
198692.0,45.0,0.0,10.0,42.0,0.0,H,United-States,Craft-repair,SelfNotInc,MCS,SC,M,White,>50K
66917.0,40.0,0.0,7.0,20.0,0.0,OwnC,Mexico,Farming-fishing,Priv,MCS,11,M,White,<=50K
175262.0,40.0,0.0,5.0,45.0,0.0,H,India,Handlers-cleaners,Priv,MCS,9,M,Asian-Pac-Islander,<=50K
224584.0,40.0,0.0,10.0,38.0,0.0,NotM,United-States,Sales,Priv,D,SC,F,Black,<=50K
176101.0,40.0,0.0,10.0,36.0,0.0,OwnC,United-States,Craft-repair,Priv,NM,SC,M,White,<=50K
327902.0,45.0,0.0,9.0,33.0,0.0,H,United-States,Transport-moving,SelfNotInc,MCS,HSG,M,White,<=50K
327901.0,40.257980259492335,0.0,6.0,57.0,0.0,H,United-States,Craft-repair,SelfNotInc,MCS,10,M,White,<=50K
199114.0,40.6172240090451,0.0,6.0,57.0,0.0,NotF,United-States,Craft-repair,Priv,S,10,M,White,<=50K
87891.0,40.0,0.0,12.0,31.0,0.0,H,United-States,Sales,Priv,MCS,AA,M,White,<=50K
285004.0,50.0,0.0,13.0,23.0,0.0,NotF,Taiwan,Sales,Priv,NM,B,M,Asian-Pac-Islander,<=50K
175958.0,40.0,0.0,5.0,45.0,0.0,OwnC,United-States,Other-service,LGov,NM,9,M,White,<=50K
92649.0,40.494304815600266,0.0,9.0,44.0,0.0,W,United-States,Craft-repair,Priv,MCS,HSG,F,White,>50K
201263.0,43.22141575854985,0.0,13.0,59.0,0.0,H,United-States,Sales,SelfNotInc,MCS,B,M,White,>50K
116541.0,44.0,0.0,14.0,35.0,0.0,OwnC,United-States,Prof-specialty,Priv,NM,M,M,White,>50K
196403.0,40.0,0.0,9.0,58.0,0.0,W,United-States,Exec-managerial,SelfNotInc,MCS,HSG,F,White,>50K
205934.0,40.0,0.0,9.0,60.0,0.0,NotF,United-States,Other-service,Priv,S,HSG,F,White,<=50K
272165.0,40.0,0.0,5.0,43.0,0.0,H,United-States,Craft-repair,SelfNotInc,MCS,9,M,White,<=50K
38948.0,40.0,0.0,10.0,35.0,0.0,H,United-States,Prof-specialty,Priv,MCS,SC,M,White,>50K
201699.0,41.221002664314845,0.0,12.0,47.0,0.0,H,United-States,Sales,Priv,MCS,AA,M,White,>50K
168071.0,40.0,0.0,11.0,40.0,0.0,NotF,United-States,Tech-support,Priv,D,AV,M,White,<=50K
373935.0,35.0,0.0,9.0,20.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,HSG,M,White,<=50K
114670.0,40.0,0.0,5.0,37.0,0.0,NotF,United-States,Priv-house-serv,Priv,W,9,F,Black,<=50K
101352.0,32.0,0.0,10.0,32.0,0.0,W,United-States,Tech-support,Priv,MCS,SC,F,White,>50K
183620.0,40.0,0.0,10.0,39.0,0.0,NotF,United-States,Protective-serv,LGov,NM,SC,F,Black,>50K
148187.0,40.0,0.0,7.0,22.0,0.0,Other,United-States,Other-service,Priv,NM,11,M,White,<=50K
49179.0,39.7637906693457,0.0,10.0,20.0,0.0,NotF,United-States,Prof-specialty,Priv,NM,SC,M,White,<=50K
216256.0,39.8105783569932,0.0,5.0,35.0,0.0,H,United-States,Craft-repair,SelfNotInc,MCS,9,M,White,<=50K
82646.0,40.90100815999813,0.0,16.0,53.0,0.0,NotF,United-States,Exec-managerial,Priv,D,D,F,White,>50K
34706.0,47.0,0.0,10.0,20.0,0.0,NotF,United-States,Exec-managerial,Priv,NM,SC,M,Black,<=50K
137367.0,44.0,0.0,10.0,26.0,0.0,Other,Philippines,Handlers-cleaners,Priv,NM,SC,M,Asian-Pac-Islander,<=50K
178353.0,40.0,0.0,8.0,47.0,0.0,Other,United-States,Adm-clerical,Priv,NM,12,M,Black,<=50K
67852.0,35.0,0.0,9.0,40.0,0.0,NotF,United-States,Transport-moving,Priv,D,HSG,M,White,<=50K
192793.0,40.0,0.0,10.0,45.0,0.0,H,United-States,Protective-serv,LGov,MCS,SC,M,White,>50K
160178.0,38.0,0.0,10.0,27.0,0.0,NotF,United-States,Adm-clerical,Priv,D,SC,F,White,<=50K
156926.0,45.0,0.0,11.0,49.0,0.0,NotF,United-States,Exec-managerial,Priv,D,AV,M,White,>50K
240496.0,40.250464047914654,0.0,10.0,50.0,0.0,NotF,United-States,Tech-support,Priv,D,SC,F,White,<=50K
236769.0,40.0,0.0,10.0,20.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,SC,M,White,<=50K
114292.0,40.0,0.0,5.0,24.0,0.0,OwnC,United-States,Craft-repair,Priv,NM,9,M,White,<=50K
177305.0,45.0,0.0,9.0,38.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
276309.0,40.0,0.0,10.0,26.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,SC,F,Black,<=50K
225124.0,40.2934751993277,0.0,9.0,49.0,0.0,NotM,United-States,Machine-op-inspct,Priv,W,HSG,F,Black,<=50K
108945.0,40.0,0.0,9.0,41.0,0.0,NotF,United-States,Transport-moving,SGov,NM,HSG,F,White,>50K
214935.0,40.0,0.0,10.0,19.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,SC,M,White,<=50K
148590.0,40.66303058092085,0.0,6.0,55.0,0.0,NotM,United-States,Craft-repair,Priv,W,10,F,Black,<=50K
251659.0,40.0,0.0,10.0,31.0,0.0,H,United-States,Other-service,Priv,MCS,SC,M,Asian-Pac-Islander,>50K
65278.0,40.09991641546953,0.0,9.0,30.0,0.0,H,United-States,Tech-support,Priv,MCS,HSG,M,White,>50K
198863.0,40.0,0.0,15.0,52.0,0.0,NotF,United-States,Exec-managerial,Priv,D,PS,M,White,>50K
213811.0,40.0,0.0,13.0,23.0,0.0,OwnC,United-States,Exec-managerial,Priv,NM,B,F,White,<=50K
369166.0,40.0,0.0,10.0,26.0,0.0,Other,United-States,Farming-fishing,Priv,NM,SC,F,White,<=50K
72333.0,40.64352160929812,0.0,10.0,49.0,0.0,NotF,United-States,Adm-clerical,Priv,D,SC,F,Asian-Pac-Islander,<=50K
128617.0,40.0,0.0,6.0,17.0,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,10,M,White,<=50K
112271.0,40.0,0.0,9.0,36.0,0.0,H,United-States,Transport-moving,Priv,MCS,HSG,M,White,<=50K
222978.0,45.0,0.0,16.0,42.0,0.0,NotF,United-States,Prof-specialty,SelfNotInc,NM,D,F,White,<=50K
90688.0,45.0,0.0,9.0,44.0,0.0,NotF,Laos,Machine-op-inspct,Priv,NM,HSG,F,Asian-Pac-Islander,<=50K
188535.0,44.0,0.0,9.0,21.0,0.0,NotF,United-States,Machine-op-inspct,Priv,NM,HSG,M,White,<=50K
204751.0,40.0,0.0,9.0,55.0,0.0,H,United-States,Transport-moving,Priv,MCS,HSG,M,White,<=50K
263871.0,40.0,0.0,9.0,42.0,0.0,H,United-States,Adm-clerical,LGov,MCS,HSG,M,White,<=50K
283602.0,40.0,0.0,3.0,33.0,0.0,H,Mexico,Other-service,Priv,MCS,5-6,M,White,<=50K
375482.0,40.0,0.0,13.0,28.0,0.0,NotF,United-States,Sales,Priv,NM,B,M,White,<=50K
158924.0,40.31795843111195,0.0,9.0,47.0,0.0,W,United-States,Tech-support,Priv,MCS,HSG,F,White,<=50K
124111.0,40.0,0.0,10.0,25.0,0.0,OwnC,United-States,Adm-clerical,Priv,NM,SC,F,White,<=50K
178353.0,38.40172206924646,0.0,9.0,21.0,0.0,OwnC,Mexico,Prof-specialty,Priv,MCS,HSG,M,White,>50K
417605.0,40.0,0.0,3.0,23.0,0.0,NotF,Mexico,Craft-repair,Priv,NM,5-6,M,White,<=50K
357173.0,40.03770938194019,0.0,10.0,39.0,0.0,NotF,United-States,Prof-specialty,LGov,D,AA,M,White,<=50K
184105.0,50.0,0.0,9.0,43.0,0.0,H,United-States,Handlers-cleaners,Priv,MCS,HSG,M,White,<=50K
359796.0,40.0,0.0,10.0,37.0,0.0,NotF,United-States,Sales,Priv,D,SC,M,Black,<=50K
402462.0,40.0,0.0,13.0,49.0,0.0,NotM,Columbia,Transport-moving,Priv,MSA,B,M,White,<=50K
89041.0,50.0,0.0,9.0,50.0,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,>50K
130057.0,45.0,0.0,13.0,32.0,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,>50K
130021.0,45.0,0.0,9.0,31.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,HSG,M,White,<=50K
357283.0,40.0,0.0,9.0,27.0,0.0,NotF,United-States,Sales,SelfNotInc,NM,HSG,M,Black,<=50K
135289.0,40.01111710335201,0.0,9.0,36.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,HSG,M,White,<=50K
33975.0,40.0,0.0,9.0,38.0,0.0,Other,United-States,Exec-managerial,Priv,MCS,HSG,M,White,>50K
285854.0,40.0,0.0,9.0,54.0,0.0,H,United-States,Transport-moving,Priv,MCS,HSG,M,White,>50K
187563.0,40.0,0.0,9.0,47.0,0.0,H,United-States,Machine-op-inspct,Priv,MCS,HSG,M,White,<=50K
225913.0,45.0,0.0,10.0,57.0,0.0,H,United-States,Transport-moving,SelfNotInc,MCS,SC,M,White,>50K
186172.0,40.0,0.0,13.0,46.0,0.0,H,United-States,Prof-specialty,Priv,MCS,B,M,White,>50K
